"lat","lon","year.x","country","year.y","index","index_diff","geolev1","geolev2","x"
-9.50446033477783,33.2302017211914,2010,"malawi",2016,0.0862059312175685,0.147905902404384,"MWI.5","MWI",15
-9.59512042999268,37.4030990600586,2008,"tanzania",2012,-0.342183364286862,-0.41156403300148,"TZA.10","TZA",1
-9.80097961425781,37.8975105285645,2008,"tanzania",2012,0.148596402729611,0.477868153425385,"TZA.10","TZA",4
-9.82215976715088,34.453540802002,2008,"tanzania",2012,-0.271120605338931,-0.52268439467629,"TZA.17","TZA",1
-9.92298030853271,39.3283500671387,2008,"tanzania",2012,0.111711853550133,0.0553918892412432,"TZA.10","TZA",4
-9.97159957885742,33.3739013671875,2010,"malawi",2016,0.251502110066483,0.292918557895853,"MWI.5","MWI",16
-9.9753999710083,33.9259986877441,2010,"malawi",2016,0.131095490747569,0.190186054150168,"MWI.8","MWI",13
-9.99361991882324,39.6832313537598,2008,"tanzania",2012,0.664556442763066,-0.466492786792755,"TZA.10","TZA",1
0.0393440015614033,32.5403861999512,2005,"uganda",2009,0.656831108772301,0.117961417540632,"UGA.32","UGA",7
0.0393440015614033,32.5403861999512,2009,"uganda",2013,-0.496476237376055,-0.334783037644098,"UGA.32","UGA",6
0.0584140010178089,29.9493350982666,2005,"uganda",2009,-0.346101155507146,-1.92015726178,"UGA.21","UGA",9
0.0584140010178089,29.9493350982666,2009,"uganda",2013,0.223114419858562,-0.273333773044212,"UGA.21","UGA",10
0.0716100037097931,32.0928726196289,2005,"uganda",2009,-0.528149777646501,-2.25777528235834,"UGA.42","UGA",10
0.0716100037097931,32.0928726196289,2009,"uganda",2013,0.506396164046659,0.143842122283375,"UGA.42","UGA",9
0.145366996526718,31.2310581207275,2005,"uganda",2009,0.84760054252774,-0.603815160874693,"UGA.53","UGA",8
0.145366996526718,31.2310581207275,2009,"uganda",2013,-0.237022277190494,-0.647264891518791,"UGA.53","UGA",8
0.213035002350807,31.0526390075684,2005,"uganda",2009,-0.258476823283756,-0.985643770976053,"UGA.43","UGA",4
0.213035002350807,31.0526390075684,2009,"uganda",2013,0.774101847136342,-0.397484320606612,"UGA.43","UGA",4
0.218554005026817,32.5398979187012,2005,"uganda",2009,-0.140509247594052,-0.650824672379246,"UGA.57","UGA",2
0.218554005026817,32.5398979187012,2009,"uganda",2013,0.362642566017823,-0.0850292922726902,"UGA.57","UGA",2
0.261842012405396,32.556755065918,2005,"uganda",2009,0.316300195759438,0.217818736089157,"UGA.57","UGA",4
0.261842012405396,32.556755065918,2009,"uganda",2013,-0.128641557325561,-0.92573018637049,"UGA.57","UGA",4
0.265680998563766,32.4627532958984,2005,"uganda",2009,-0.449233352011814,-1.53883354704608,"UGA.57","UGA",7
0.265680998563766,32.4627532958984,2009,"uganda",2013,0.113285879292301,0.099926285731638,"UGA.57","UGA",7
0.273187011480331,32.6248092651367,2005,"uganda",2009,0.0200396738765743,-1.31218042643349,"UGA.16","UGA",4
0.273187011480331,32.6248092651367,2009,"uganda",2013,-0.242880344763806,-0.447810727814531,"UGA.16","UGA",4
0.289272993803024,32.6159744262695,2005,"uganda",2009,-0.56828229879155,-1.24837032470504,"UGA.16","UGA",2
0.289272993803024,32.6159744262695,2009,"uganda",2013,-0.0952295967047949,-0.14689605241021,"UGA.16","UGA",2
0.289860010147095,32.553035736084,2005,"uganda",2009,-0.330344843114502,-1.72471517023495,"UGA.16","UGA",3
