"year","count_PlanetScope","count_RapidEye","cluster_id"
2008,0,0,"KE2003_1"
2009,0,4,"KE2003_1"
2010,0,23,"KE2003_1"
2011,0,0,"KE2003_1"
2012,0,8,"KE2003_1"
2013,0,23,"KE2003_1"
2014,0,7,"KE2003_1"
2015,0,11,"KE2003_1"
2016,50,8,"KE2003_1"
2000,0,0,"CI2012_142"
2001,0,0,"CI2012_142"
2002,0,0,"CI2012_142"
2003,0,0,"CI2012_142"
2004,0,0,"CI2012_142"
2005,0,0,"CI2012_142"
2006,0,0,"CI2012_142"
2007,0,0,"CI2012_142"
2008,0,0,"CI2012_142"
2009,0,2,"CI2012_142"
2010,0,7,"CI2012_142"
2011,0,2,"CI2012_142"
2012,0,1,"CI2012_142"
2013,0,3,"CI2012_142"
2014,0,4,"CI2012_142"
2015,0,2,"CI2012_142"
2016,6,0,"CI2012_142"
2017,35,0,"CI2012_142"
2018,77,0,"CI2012_142"
2000,0,0,"KE2003_273"
2001,0,0,"KE2003_273"
2002,0,0,"KE2003_273"
2003,0,0,"KE2003_273"
2004,0,0,"KE2003_273"
2005,0,0,"KE2003_273"
2006,0,0,"KE2003_273"
2007,0,0,"KE2003_273"
2008,0,0,"KE2003_273"
2009,0,1,"KE2003_273"
2010,0,6,"KE2003_273"
2011,0,6,"KE2003_273"
2012,0,6,"KE2003_273"
2013,0,19,"KE2003_273"
2014,0,12,"KE2003_273"
2015,0,8,"KE2003_273"
2016,35,3,"KE2003_273"
2017,190,3,"KE2003_273"
2018,209,0,"KE2003_273"
2000,0,0,"UG2014_210"
2001,0,0,"UG2014_210"
2002,0,0,"UG2014_210"
2003,0,0,"UG2014_210"
2004,0,0,"UG2014_210"
2005,0,0,"UG2014_210"
2006,0,0,"UG2014_210"
2007,0,0,"UG2014_210"
2008,0,0,"UG2014_210"
2009,0,0,"UG2014_210"
2010,0,0,"UG2014_210"
2011,0,3,"UG2014_210"
2012,0,3,"UG2014_210"
2013,0,4,"UG2014_210"
2014,0,9,"UG2014_210"
2015,0,6,"UG2014_210"
2016,21,7,"UG2014_210"
2017,124,3,"UG2014_210"
2018,130,0,"UG2014_210"
2000,0,0,"NG2003_341"
2001,0,0,"NG2003_341"
2002,0,0,"NG2003_341"
2003,0,0,"NG2003_341"
2004,0,0,"NG2003_341"
2005,0,0,"NG2003_341"
2006,0,0,"NG2003_341"
2007,0,0,"NG2003_341"
2008,0,0,"NG2003_341"
2009,0,0,"NG2003_341"
2010,0,1,"NG2003_341"
2011,0,4,"NG2003_341"
2012,0,4,"NG2003_341"
2013,0,1,"NG2003_341"
2014,0,3,"NG2003_341"
2015,0,2,"NG2003_341"
2016,3,2,"NG2003_341"
2017,48,0,"NG2003_341"
2018,58,1,"NG2003_341"
2000,0,0,"TZ2010_102"
2001,0,0,"TZ2010_102"
2002,0,0,"TZ2010_102"
2003,0,0,"TZ2010_102"
2004,0,0,"TZ2010_102"
2005,0,0,"TZ2010_102"
2006,0,0,"TZ2010_102"
2007,0,0,"TZ2010_102"
2008,0,0,"TZ2010_102"
2009,0,0,"TZ2010_102"
2010,0,5,"TZ2010_102"
2011,0,4,"TZ2010_102"
2012,0,18,"TZ2010_102"
2013,0,6,"TZ2010_102"
2014,0,6,"TZ2010_102"
2015,0,3,"TZ2010_102"
2016,19,0,"TZ2010_102"
2017,109,2,"TZ2010_102"
2018,122,1,"TZ2010_102"
2000,0,0,"AO2011_41"
2001,0,0,"AO2011_41"
2002,0,0,"AO2011_41"
2003,0,0,"AO2011_41"
2004,0,0,"AO2011_41"
2005,0,0,"AO2011_41"
2006,0,0,"AO2011_41"
2007,0,0,"AO2011_41"
2008,0,0,"AO2011_41"
2009,0,0,"AO2011_41"
2010,0,4,"AO2011_41"
2011,0,0,"AO2011_41"
2012,0,7,"AO2011_41"
2013,0,1,"AO2011_41"
2014,0,5,"AO2011_41"
2015,0,4,"AO2011_41"
2016,20,3,"AO2011_41"
2017,172,6,"AO2011_41"
2018,207,7,"AO2011_41"
2000,0,0,"MW2015_748"
2001,0,0,"MW2015_748"
2002,0,0,"MW2015_748"
2003,0,0,"MW2015_748"
2004,0,0,"MW2015_748"
2005,0,0,"MW2015_748"
2006,0,0,"MW2015_748"
2007,0,0,"MW2015_748"
2008,0,0,"MW2015_748"
2009,0,0,"MW2015_748"
2010,0,3,"MW2015_748"
2011,0,1,"MW2015_748"
2012,0,10,"MW2015_748"
2013,0,1,"MW2015_748"
2014,0,7,"MW2015_748"
2015,0,9,"MW2015_748"
2016,27,3,"MW2015_748"
2017,191,13,"MW2015_748"
2018,149,4,"MW2015_748"
2000,0,0,"NG2013_801"
2001,0,0,"NG2013_801"
2002,0,0,"NG2013_801"
2003,0,0,"NG2013_801"
2004,0,0,"NG2013_801"
2005,0,0,"NG2013_801"
2006,0,0,"NG2013_801"
2007,0,0,"NG2013_801"
2008,0,0,"NG2013_801"
2009,0,2,"NG2013_801"
2010,0,10,"NG2013_801"
2011,0,7,"NG2013_801"
2012,0,9,"NG2013_801"
2013,0,9,"NG2013_801"
2014,0,12,"NG2013_801"
2015,0,4,"NG2013_801"
2016,20,8,"NG2013_801"
2017,129,2,"NG2013_801"
2018,209,2,"NG2013_801"
2000,0,0,"AO2015_564"
2001,0,0,"AO2015_564"
2002,0,0,"AO2015_564"
2003,0,0,"AO2015_564"
2004,0,0,"AO2015_564"
2005,0,0,"AO2015_564"
2006,0,0,"AO2015_564"
2007,0,0,"AO2015_564"
2008,0,0,"AO2015_564"
2009,0,0,"AO2015_564"
2010,0,4,"AO2015_564"
2011,0,6,"AO2015_564"
2012,0,5,"AO2015_564"
2013,0,5,"AO2015_564"
2014,0,14,"AO2015_564"
2015,0,8,"AO2015_564"
2016,8,10,"AO2015_564"
2017,59,16,"AO2015_564"
2018,95,9,"AO2015_564"
2000,0,0,"CD2013_194"
2001,0,0,"CD2013_194"
2002,0,0,"CD2013_194"
2003,0,0,"CD2013_194"
2004,0,0,"CD2013_194"
2005,0,0,"CD2013_194"
2006,0,0,"CD2013_194"
2007,0,0,"CD2013_194"
2008,0,0,"CD2013_194"
2009,0,0,"CD2013_194"
2010,0,4,"CD2013_194"
2011,0,0,"CD2013_194"
2012,0,0,"CD2013_194"
2013,0,1,"CD2013_194"
2014,0,3,"CD2013_194"
2015,0,2,"CD2013_194"
2016,15,2,"CD2013_194"
2017,123,1,"CD2013_194"
2018,151,0,"CD2013_194"
2000,0,0,"KE2014_824"
2001,0,0,"KE2014_824"
2002,0,0,"KE2014_824"
2003,0,0,"KE2014_824"
2004,0,0,"KE2014_824"
2005,0,0,"KE2014_824"
2006,0,0,"KE2014_824"
2007,0,0,"KE2014_824"
2008,0,0,"KE2014_824"
2009,0,2,"KE2014_824"
2010,0,7,"KE2014_824"
2011,0,4,"KE2014_824"
2012,0,8,"KE2014_824"
2013,0,21,"KE2014_824"
2014,0,17,"KE2014_824"
2015,0,9,"KE2014_824"
2016,64,9,"KE2014_824"
2000,0,0,"ET2010_176"
2001,0,0,"ET2010_176"
2002,0,0,"ET2010_176"
2003,0,0,"ET2010_176"
2004,0,0,"ET2010_176"
2005,0,0,"ET2010_176"
2006,0,0,"ET2010_176"
2007,0,0,"ET2010_176"
2008,0,0,"ET2010_176"
2009,0,6,"ET2010_176"
2010,0,4,"ET2010_176"
2011,0,18,"ET2010_176"
2012,0,10,"ET2010_176"
2013,0,7,"ET2010_176"
2014,0,17,"ET2010_176"
2015,0,7,"ET2010_176"
2016,31,17,"ET2010_176"
2017,131,10,"ET2010_176"
2018,184,2,"ET2010_176"
2000,0,0,"KE2014_1326"
2001,0,0,"KE2014_1326"
2002,0,0,"KE2014_1326"
2003,0,0,"KE2014_1326"
2004,0,0,"KE2014_1326"
2005,0,0,"KE2014_1326"
2006,0,0,"KE2014_1326"
2007,0,0,"KE2014_1326"
2008,0,0,"KE2014_1326"
2009,0,2,"KE2014_1326"
2010,0,5,"KE2014_1326"
2011,0,5,"KE2014_1326"
2012,0,1,"KE2014_1326"
2013,0,9,"KE2014_1326"
2014,0,7,"KE2014_1326"
2015,2,5,"KE2014_1326"
2016,22,16,"KE2014_1326"
2017,171,5,"KE2014_1326"
2018,160,2,"KE2014_1326"
2000,0,0,"ZW2005_743"
2001,0,0,"ZW2005_743"
2002,0,0,"ZW2005_743"
2003,0,0,"ZW2005_743"
2004,0,0,"ZW2005_743"
2005,0,0,"ZW2005_743"
2006,0,0,"ZW2005_743"
2007,0,0,"ZW2005_743"
2008,0,0,"ZW2005_743"
2009,0,0,"ZW2005_743"
2010,0,4,"ZW2005_743"
2011,0,3,"ZW2005_743"
2012,0,3,"ZW2005_743"
2013,0,2,"ZW2005_743"
2014,0,2,"ZW2005_743"
2015,0,3,"ZW2005_743"
2016,21,4,"ZW2005_743"
2017,179,8,"ZW2005_743"
2018,232,3,"ZW2005_743"
2000,0,0,"SL2008_12"
2001,0,0,"SL2008_12"
2002,0,0,"SL2008_12"
2003,0,0,"SL2008_12"
2004,0,0,"SL2008_12"
2005,0,0,"SL2008_12"
2006,0,0,"SL2008_12"
2007,0,0,"SL2008_12"
2008,0,0,"SL2008_12"
2009,0,2,"SL2008_12"
2010,0,6,"SL2008_12"
2011,0,4,"SL2008_12"
2012,0,4,"SL2008_12"
2013,0,19,"SL2008_12"
2014,0,8,"SL2008_12"
2015,0,6,"SL2008_12"
2016,12,4,"SL2008_12"
2017,110,0,"SL2008_12"
2018,157,0,"SL2008_12"
2000,0,0,"TZ2007_470"
2001,0,0,"TZ2007_470"
2002,0,0,"TZ2007_470"
2003,0,0,"TZ2007_470"
2004,0,0,"TZ2007_470"
2005,0,0,"TZ2007_470"
2006,0,0,"TZ2007_470"
2007,0,0,"TZ2007_470"
2008,0,0,"TZ2007_470"
2009,0,0,"TZ2007_470"
2010,0,0,"TZ2007_470"
2011,0,5,"TZ2007_470"
2012,0,15,"TZ2007_470"
2013,0,15,"TZ2007_470"
2014,0,2,"TZ2007_470"
2015,0,2,"TZ2007_470"
2016,22,0,"TZ2007_470"
2017,109,1,"TZ2007_470"
2018,120,0,"TZ2007_470"
2000,0,0,"KE2014_1167"
2001,0,0,"KE2014_1167"
2002,0,0,"KE2014_1167"
2003,0,0,"KE2014_1167"
2004,0,0,"KE2014_1167"
2005,0,0,"KE2014_1167"
2006,0,0,"KE2014_1167"
2007,0,0,"KE2014_1167"
2008,0,0,"KE2014_1167"
2009,0,2,"KE2014_1167"
2010,0,1,"KE2014_1167"
2011,0,0,"KE2014_1167"
2012,0,5,"KE2014_1167"
2013,0,8,"KE2014_1167"
2014,0,6,"KE2014_1167"
2015,2,3,"KE2014_1167"
2016,25,5,"KE2014_1167"
2017,142,5,"KE2014_1167"
2018,156,3,"KE2014_1167"
2000,0,0,"SL2013_360"
2001,0,0,"SL2013_360"
2002,0,0,"SL2013_360"
2003,0,0,"SL2013_360"
2004,0,0,"SL2013_360"
2005,0,0,"SL2013_360"
2006,0,0,"SL2013_360"
2007,0,0,"SL2013_360"
2008,0,0,"SL2013_360"
2009,0,3,"SL2013_360"
2010,0,3,"SL2013_360"
2011,0,3,"SL2013_360"
2012,0,5,"SL2013_360"
2013,0,8,"SL2013_360"
2014,0,7,"SL2013_360"
2015,0,5,"SL2013_360"
2016,22,0,"SL2013_360"
2017,66,1,"SL2013_360"
2018,95,1,"SL2013_360"
2000,0,0,"ZM2013_686"
2001,0,0,"ZM2013_686"
2002,0,0,"ZM2013_686"
2003,0,0,"ZM2013_686"
2004,0,0,"ZM2013_686"
2005,0,0,"ZM2013_686"
2006,0,0,"ZM2013_686"
2007,0,0,"ZM2013_686"
2008,0,0,"ZM2013_686"
2009,0,0,"ZM2013_686"
2010,0,3,"ZM2013_686"
2011,0,1,"ZM2013_686"
2012,0,3,"ZM2013_686"
2013,0,12,"ZM2013_686"
2014,0,4,"ZM2013_686"
2015,0,2,"ZM2013_686"
2016,35,4,"ZM2013_686"
2017,189,3,"ZM2013_686"
2018,198,2,"ZM2013_686"
2000,0,0,"KE2014_1393"
2001,0,0,"KE2014_1393"
2002,0,0,"KE2014_1393"
2003,0,0,"KE2014_1393"
2004,0,0,"KE2014_1393"
2005,0,0,"KE2014_1393"
2006,0,0,"KE2014_1393"
2007,0,0,"KE2014_1393"
2008,0,0,"KE2014_1393"
2009,0,0,"KE2014_1393"
2010,0,3,"KE2014_1393"
2011,0,3,"KE2014_1393"
2012,0,3,"KE2014_1393"
2013,0,7,"KE2014_1393"
2014,0,8,"KE2014_1393"
2015,0,6,"KE2014_1393"
2016,14,2,"KE2014_1393"
2017,122,4,"KE2014_1393"
2018,115,1,"KE2014_1393"
2000,0,0,"ML2006_103"
2001,0,0,"ML2006_103"
2002,0,0,"ML2006_103"
2003,0,0,"ML2006_103"
2004,0,0,"ML2006_103"
2005,0,0,"ML2006_103"
2006,0,0,"ML2006_103"
2007,0,0,"ML2006_103"
2008,0,0,"ML2006_103"
2009,0,3,"ML2006_103"
2010,0,3,"ML2006_103"
2011,0,2,"ML2006_103"
2012,0,6,"ML2006_103"
2013,0,4,"ML2006_103"
2014,0,12,"ML2006_103"
2015,0,6,"ML2006_103"
2016,29,4,"ML2006_103"
2017,172,7,"ML2006_103"
2000,0,0,"NG2008_423"
2001,0,0,"NG2008_423"
2002,0,0,"NG2008_423"
2003,0,0,"NG2008_423"
2004,0,0,"NG2008_423"
2005,0,0,"NG2008_423"
2006,0,0,"NG2008_423"
2007,0,0,"NG2008_423"
2008,0,0,"NG2008_423"
2009,0,1,"NG2008_423"
2010,0,3,"NG2008_423"
2011,0,6,"NG2008_423"
2012,0,3,"NG2008_423"
2013,0,6,"NG2008_423"
2014,0,6,"NG2008_423"
2015,0,9,"NG2008_423"
2016,7,6,"NG2008_423"
2017,88,2,"NG2008_423"
2018,101,2,"NG2008_423"
2000,0,0,"ML2006_302"
2001,0,0,"ML2006_302"
2002,0,0,"ML2006_302"
2003,0,0,"ML2006_302"
2004,0,0,"ML2006_302"
2005,0,0,"ML2006_302"
2006,0,0,"ML2006_302"
2007,0,0,"ML2006_302"
2008,0,0,"ML2006_302"
2009,0,6,"ML2006_302"
2010,0,6,"ML2006_302"
2011,0,4,"ML2006_302"
2012,0,12,"ML2006_302"
2013,0,9,"ML2006_302"
2014,0,24,"ML2006_302"
2015,0,11,"ML2006_302"
2016,56,10,"ML2006_302"
2000,0,0,"ZM2007_19"
2001,0,0,"ZM2007_19"
2002,0,0,"ZM2007_19"
2003,0,0,"ZM2007_19"
2004,0,0,"ZM2007_19"
2005,0,0,"ZM2007_19"
2006,0,0,"ZM2007_19"
2007,0,0,"ZM2007_19"
2008,0,0,"ZM2007_19"
2009,0,0,"ZM2007_19"
2010,0,2,"ZM2007_19"
2011,0,0,"ZM2007_19"
2012,0,3,"ZM2007_19"
2013,0,9,"ZM2007_19"
2014,0,13,"ZM2007_19"
2015,0,9,"ZM2007_19"
2016,25,6,"ZM2007_19"
2017,187,4,"ZM2007_19"
2018,224,6,"ZM2007_19"
2000,0,0,"RW2014_339"
2001,0,0,"RW2014_339"
2002,0,0,"RW2014_339"
2003,0,0,"RW2014_339"
2004,0,0,"RW2014_339"
2005,0,0,"RW2014_339"
2006,0,0,"RW2014_339"
2007,0,0,"RW2014_339"
2008,0,0,"RW2014_339"
2009,0,1,"RW2014_339"
2010,0,11,"RW2014_339"
2011,0,11,"RW2014_339"
2012,0,1,"RW2014_339"
2013,0,3,"RW2014_339"
2014,0,12,"RW2014_339"
2015,0,18,"RW2014_339"
2016,20,7,"RW2014_339"
2017,123,17,"RW2014_339"
2018,165,1,"RW2014_339"
2000,0,0,"TZ2004_387"
2001,0,0,"TZ2004_387"
2002,0,0,"TZ2004_387"
2003,0,0,"TZ2004_387"
2004,0,0,"TZ2004_387"
2005,0,0,"TZ2004_387"
2006,0,0,"TZ2004_387"
2007,0,0,"TZ2004_387"
2008,0,0,"TZ2004_387"
2009,0,0,"TZ2004_387"
2010,0,2,"TZ2004_387"
2011,0,3,"TZ2004_387"
2012,0,6,"TZ2004_387"
2013,0,9,"TZ2004_387"
2014,0,9,"TZ2004_387"
2015,0,7,"TZ2004_387"
2016,14,2,"TZ2004_387"
2017,143,6,"TZ2004_387"
2018,187,3,"TZ2004_387"
2000,0,0,"MZ2009_161"
2001,0,0,"MZ2009_161"
2002,0,0,"MZ2009_161"
2003,0,0,"MZ2009_161"
2004,0,0,"MZ2009_161"
2005,0,0,"MZ2009_161"
2006,0,0,"MZ2009_161"
2007,0,0,"MZ2009_161"
2008,0,0,"MZ2009_161"
2009,0,1,"MZ2009_161"
2010,0,7,"MZ2009_161"
2011,0,4,"MZ2009_161"
2012,0,6,"MZ2009_161"
2013,0,5,"MZ2009_161"
2014,0,5,"MZ2009_161"
2015,0,10,"MZ2009_161"
2016,27,11,"MZ2009_161"
2017,181,12,"MZ2009_161"
2018,245,7,"MZ2009_161"
2000,0,0,"GH2014_410"
2001,0,0,"GH2014_410"
2002,0,0,"GH2014_410"
2003,0,0,"GH2014_410"
2004,0,0,"GH2014_410"
2005,0,0,"GH2014_410"
2006,0,0,"GH2014_410"
2007,0,0,"GH2014_410"
2008,0,0,"GH2014_410"
2009,0,4,"GH2014_410"
2010,0,4,"GH2014_410"
2011,0,12,"GH2014_410"
2012,0,4,"GH2014_410"
2013,0,11,"GH2014_410"
2014,0,20,"GH2014_410"
2015,0,20,"GH2014_410"
2016,28,14,"GH2014_410"
2017,176,4,"GH2014_410"
2018,220,6,"GH2014_410"
2000,0,0,"SN2008_104"
2001,0,0,"SN2008_104"
2002,0,0,"SN2008_104"
2003,0,0,"SN2008_104"
2004,0,0,"SN2008_104"
2005,0,0,"SN2008_104"
2006,0,0,"SN2008_104"
2007,0,0,"SN2008_104"
2008,0,0,"SN2008_104"
2009,0,0,"SN2008_104"
2010,0,4,"SN2008_104"
2011,0,6,"SN2008_104"
2012,0,5,"SN2008_104"
2013,0,12,"SN2008_104"
2014,0,10,"SN2008_104"
2015,0,12,"SN2008_104"
2016,17,8,"SN2008_104"
2017,120,13,"SN2008_104"
2018,197,5,"SN2008_104"
2000,0,0,"UG2011a_422"
2001,0,0,"UG2011a_422"
2002,0,0,"UG2011a_422"
2003,0,0,"UG2011a_422"
2004,0,0,"UG2011a_422"
2005,0,0,"UG2011a_422"
2006,0,0,"UG2011a_422"
2007,0,0,"UG2011a_422"
2008,0,0,"UG2011a_422"
2009,0,0,"UG2011a_422"
2010,0,5,"UG2011a_422"
2011,0,24,"UG2011a_422"
2012,0,14,"UG2011a_422"
2013,0,15,"UG2011a_422"
2014,0,31,"UG2011a_422"
2015,0,18,"UG2011a_422"
2016,56,13,"UG2011a_422"
2000,0,0,"ET2010_173"
2001,0,0,"ET2010_173"
2002,0,0,"ET2010_173"
2003,0,0,"ET2010_173"
2004,0,0,"ET2010_173"
2005,0,0,"ET2010_173"
2006,0,0,"ET2010_173"
2007,0,0,"ET2010_173"
2008,0,0,"ET2010_173"
2009,0,0,"ET2010_173"
2010,0,12,"ET2010_173"
2011,0,6,"ET2010_173"
2012,0,8,"ET2010_173"
2013,0,17,"ET2010_173"
2014,0,18,"ET2010_173"
2015,0,26,"ET2010_173"
2016,71,31,"ET2010_173"
2000,0,0,"MW2010_690"
2001,0,0,"MW2010_690"
2002,0,0,"MW2010_690"
2003,0,0,"MW2010_690"
2004,0,0,"MW2010_690"
2005,0,0,"MW2010_690"
2006,0,0,"MW2010_690"
2007,0,0,"MW2010_690"
2008,0,0,"MW2010_690"
2009,0,0,"MW2010_690"
2010,0,1,"MW2010_690"
2011,0,2,"MW2010_690"
2012,0,5,"MW2010_690"
2013,0,1,"MW2010_690"
2014,0,4,"MW2010_690"
2015,0,9,"MW2010_690"
2016,36,2,"MW2010_690"
2017,162,10,"MW2010_690"
2018,161,3,"MW2010_690"
2000,0,0,"BF2010_358"
2001,0,0,"BF2010_358"
2002,0,0,"BF2010_358"
2003,0,0,"BF2010_358"
2004,0,0,"BF2010_358"
2005,0,0,"BF2010_358"
2006,0,0,"BF2010_358"
2007,0,0,"BF2010_358"
2008,0,0,"BF2010_358"
2009,0,0,"BF2010_358"
2010,0,7,"BF2010_358"
2011,0,0,"BF2010_358"
2012,0,2,"BF2010_358"
2013,0,10,"BF2010_358"
2014,0,21,"BF2010_358"
2015,0,6,"BF2010_358"
2016,47,9,"BF2010_358"
2000,0,0,"MZ2011_216"
2001,0,0,"MZ2011_216"
2002,0,0,"MZ2011_216"
2003,0,0,"MZ2011_216"
2004,0,0,"MZ2011_216"
2005,0,0,"MZ2011_216"
2006,0,0,"MZ2011_216"
2007,0,0,"MZ2011_216"
2008,0,0,"MZ2011_216"
2009,0,0,"MZ2011_216"
2010,0,2,"MZ2011_216"
2011,0,0,"MZ2011_216"
2012,0,16,"MZ2011_216"
2013,0,6,"MZ2011_216"
2014,0,5,"MZ2011_216"
2015,0,4,"MZ2011_216"
2016,25,3,"MZ2011_216"
2017,141,3,"MZ2011_216"
2018,124,3,"MZ2011_216"
2000,0,0,"TZ2011_13"
2001,0,0,"TZ2011_13"
2002,0,0,"TZ2011_13"
2003,0,0,"TZ2011_13"
2004,0,0,"TZ2011_13"
2005,0,0,"TZ2011_13"
2006,0,0,"TZ2011_13"
2007,0,0,"TZ2011_13"
2008,0,0,"TZ2011_13"
2009,0,0,"TZ2011_13"
2010,0,0,"TZ2011_13"
2011,0,5,"TZ2011_13"
2012,0,1,"TZ2011_13"
2013,0,4,"TZ2011_13"
2014,0,5,"TZ2011_13"
2015,0,7,"TZ2011_13"
2016,22,2,"TZ2011_13"
2017,119,2,"TZ2011_13"
2018,140,0,"TZ2011_13"
2000,0,0,"GH1998_82"
2001,0,0,"GH1998_82"
2002,0,0,"GH1998_82"
2003,0,0,"GH1998_82"
2004,0,0,"GH1998_82"
2005,0,0,"GH1998_82"
2006,0,0,"GH1998_82"
2007,0,0,"GH1998_82"
2008,0,0,"GH1998_82"
2009,0,2,"GH1998_82"
2010,0,4,"GH1998_82"
2011,0,7,"GH1998_82"
2012,0,3,"GH1998_82"
2013,0,10,"GH1998_82"
2014,0,11,"GH1998_82"
2015,0,4,"GH1998_82"
2016,13,2,"GH1998_82"
2017,70,0,"GH1998_82"
2018,139,1,"GH1998_82"
2000,0,0,"MZ2011_466"
2001,0,0,"MZ2011_466"
2002,0,0,"MZ2011_466"
2003,0,0,"MZ2011_466"
2004,0,0,"MZ2011_466"
2005,0,0,"MZ2011_466"
2006,0,0,"MZ2011_466"
2007,0,0,"MZ2011_466"
2008,0,0,"MZ2011_466"
2009,0,0,"MZ2011_466"
2010,0,6,"MZ2011_466"
2011,0,1,"MZ2011_466"
2012,0,6,"MZ2011_466"
2013,0,8,"MZ2011_466"
2014,0,4,"MZ2011_466"
2015,0,7,"MZ2011_466"
2016,30,4,"MZ2011_466"
2017,185,11,"MZ2011_466"
2018,175,3,"MZ2011_466"
2000,0,0,"NG2008_720"
2001,0,0,"NG2008_720"
2002,0,0,"NG2008_720"
2003,0,0,"NG2008_720"
2004,0,0,"NG2008_720"
2005,0,0,"NG2008_720"
2006,0,0,"NG2008_720"
2007,0,0,"NG2008_720"
2008,0,0,"NG2008_720"
2009,0,1,"NG2008_720"
2010,0,2,"NG2008_720"
2011,0,4,"NG2008_720"
2012,0,3,"NG2008_720"
2013,0,2,"NG2008_720"
2014,0,6,"NG2008_720"
2015,0,3,"NG2008_720"
2016,7,3,"NG2008_720"
2017,56,0,"NG2008_720"
2018,73,2,"NG2008_720"
2000,0,0,"TZ2011_639"
2001,0,0,"TZ2011_639"
2002,0,0,"TZ2011_639"
2003,0,0,"TZ2011_639"
2004,0,0,"TZ2011_639"
2005,0,0,"TZ2011_639"
2006,0,0,"TZ2011_639"
2007,0,0,"TZ2011_639"
2008,0,0,"TZ2011_639"
2009,0,0,"TZ2011_639"
2010,0,4,"TZ2011_639"
2011,0,4,"TZ2011_639"
2012,0,2,"TZ2011_639"
2013,0,8,"TZ2011_639"
2014,0,11,"TZ2011_639"
2015,0,7,"TZ2011_639"
2016,30,2,"TZ2011_639"
2017,196,9,"TZ2011_639"
2018,239,1,"TZ2011_639"
2000,0,0,"NG2003_248"
2001,0,0,"NG2003_248"
2002,0,0,"NG2003_248"
2003,0,0,"NG2003_248"
2004,0,0,"NG2003_248"
2005,0,0,"NG2003_248"
2006,0,0,"NG2003_248"
2007,0,0,"NG2003_248"
2008,0,0,"NG2003_248"
2009,0,1,"NG2003_248"
2010,0,6,"NG2003_248"
2011,0,4,"NG2003_248"
2012,0,4,"NG2003_248"
2013,0,4,"NG2003_248"
2014,0,5,"NG2003_248"
2015,0,2,"NG2003_248"
2016,11,4,"NG2003_248"
2017,71,1,"NG2003_248"
2018,114,1,"NG2003_248"
2000,0,0,"KE2014_599"
2001,0,0,"KE2014_599"
2002,0,0,"KE2014_599"
2003,0,0,"KE2014_599"
2004,0,0,"KE2014_599"
2005,0,0,"KE2014_599"
2006,0,0,"KE2014_599"
2007,0,0,"KE2014_599"
2008,0,0,"KE2014_599"
2009,0,3,"KE2014_599"
2010,0,10,"KE2014_599"
2011,0,0,"KE2014_599"
2012,0,3,"KE2014_599"
2013,0,13,"KE2014_599"
2014,0,11,"KE2014_599"
2015,0,6,"KE2014_599"
2016,20,6,"KE2014_599"
2017,95,3,"KE2014_599"
2018,122,2,"KE2014_599"
2000,0,0,"SZ2006_184"
2001,0,0,"SZ2006_184"
2002,0,0,"SZ2006_184"
2003,0,0,"SZ2006_184"
2004,0,0,"SZ2006_184"
2005,0,0,"SZ2006_184"
2006,0,0,"SZ2006_184"
2007,0,0,"SZ2006_184"
2008,0,0,"SZ2006_184"
2009,0,7,"SZ2006_184"
2010,0,2,"SZ2006_184"
2011,0,4,"SZ2006_184"
2012,0,1,"SZ2006_184"
2013,0,2,"SZ2006_184"
2014,0,0,"SZ2006_184"
2015,0,7,"SZ2006_184"
2016,24,10,"SZ2006_184"
2017,178,25,"SZ2006_184"
2018,246,12,"SZ2006_184"
2000,0,0,"CD2013_277"
2001,0,0,"CD2013_277"
2002,0,0,"CD2013_277"
2003,0,0,"CD2013_277"
2004,0,0,"CD2013_277"
2005,0,0,"CD2013_277"
2006,0,0,"CD2013_277"
2007,0,0,"CD2013_277"
2008,0,0,"CD2013_277"
2009,0,0,"CD2013_277"
2010,0,1,"CD2013_277"
2011,0,2,"CD2013_277"
2012,0,0,"CD2013_277"
2013,0,0,"CD2013_277"
2014,0,2,"CD2013_277"
2015,0,1,"CD2013_277"
2016,7,3,"CD2013_277"
2017,50,1,"CD2013_277"
2018,107,1,"CD2013_277"
2000,0,0,"LS2014_364"
2001,0,0,"LS2014_364"
2002,0,0,"LS2014_364"
2003,0,0,"LS2014_364"
2004,0,0,"LS2014_364"
2005,0,0,"LS2014_364"
2006,0,0,"LS2014_364"
2007,0,0,"LS2014_364"
2008,0,0,"LS2014_364"
2009,0,3,"LS2014_364"
2010,0,6,"LS2014_364"
2011,0,10,"LS2014_364"
2012,0,9,"LS2014_364"
2013,0,33,"LS2014_364"
2014,0,20,"LS2014_364"
2015,2,7,"LS2014_364"
2016,47,8,"LS2014_364"
2017,234,9,"LS2014_364"
2000,0,0,"TZ2004_115"
2001,0,0,"TZ2004_115"
2002,0,0,"TZ2004_115"
2003,0,0,"TZ2004_115"
2004,0,0,"TZ2004_115"
2005,0,0,"TZ2004_115"
2006,0,0,"TZ2004_115"
2007,0,0,"TZ2004_115"
2008,0,0,"TZ2004_115"
2009,0,0,"TZ2004_115"
2010,0,4,"TZ2004_115"
2011,0,0,"TZ2004_115"
2012,0,8,"TZ2004_115"
2013,0,26,"TZ2004_115"
2014,0,29,"TZ2004_115"
2015,0,21,"TZ2004_115"
2016,45,4,"TZ2004_115"
2000,0,0,"CF1994_521"
2001,0,0,"CF1994_521"
2002,0,0,"CF1994_521"
